chunk_id,jd_id,line_id,tag,sim_skills,sim_experience,sim_education,predicted_tag,text
fivetran_senior_solution_architect_enterprise_1ce484__line20,fivetran_senior_solution_architect_enterprise_1ce484,20,experience,0.0494,0.1147,0.0011,experience,"Installation and Setup - Lead the installation and setup of Fivetran products for customers, ensuring that environments are fully prepared for replication."
fivetran_senior_solution_architect_enterprise_1ce484__line21,fivetran_senior_solution_architect_enterprise_1ce484,21,skills,0.2086,0.2438,0.1972,experience,"This will involve: Preparing environments for replication, including SQL scripting or command-line operations to ensure full transaction logging, archiving/backup, and table analysis/preparation."
fivetran_senior_solution_architect_enterprise_1ce484__line22,fivetran_senior_solution_architect_enterprise_1ce484,22,skills,0.136,0.0363,0.0512,skills,"Configuring high-volume database connectors using user interfaces (UIs), command-line tools, and/or APIs, to meet customer needs."
fivetran_senior_solution_architect_enterprise_1ce484__line23,fivetran_senior_solution_architect_enterprise_1ce484,23,experience,0.3281,0.241,0.1283,skills,"Work in containerized environments, including Kubernetes, with hands-on involvement in deployment, configuration, and troubleshooting, while collaborating with infrastructure or DevOps teams as needed."
fivetran_senior_solution_architect_enterprise_1ce484__line24,fivetran_senior_solution_architect_enterprise_1ce484,24,experience,0.2277,0.2364,0.0479,experience,"Implementation Support and Troubleshooting - Work closely with customer teams to identify, troubleshoot, and resolve any issues during the implementation phase."
fivetran_senior_solution_architect_enterprise_1ce484__line25,fivetran_senior_solution_architect_enterprise_1ce484,25,experience,0.1852,0.2734,0.1319,experience,You will focus on: Assisting with data validation to ensure accurate data replication. Analyzing and optimizing performance to meet customer expectations.
fivetran_senior_solution_architect_enterprise_1ce484__line26,fivetran_senior_solution_architect_enterprise_1ce484,26,skills,0.252,0.2354,0.0766,skills,Offering database and environment tuning to enhance overall efficiency and effectiveness.
fivetran_senior_solution_architect_enterprise_1ce484__line27,fivetran_senior_solution_architect_enterprise_1ce484,27,experience,0.2424,0.3,0.0561,experience,"Customer Training and Enablement Empower customer teams to take full ownership of Fivetran implementations by providing hands-on training, detailed documentation, and ongoing support, ensuring they feel confident managing their data pipelines independently."
fivetran_senior_solution_architect_enterprise_1ce484__line29,fivetran_senior_solution_architect_enterprise_1ce484,29,experience,0.1974,0.2946,0.0354,experience,"Extensive Customer-Facing Experience 8+ years of extensive experience in customer-facing teams, you will be directly involved in helping customers successfully implement and optimize data integrations using the Fivetran platform and product suite across various environments."
fivetran_senior_solution_architect_enterprise_1ce484__line30,fivetran_senior_solution_architect_enterprise_1ce484,30,skills,0.1971,0.2114,0.1103,experience,"Data Integration and Replication - A solid understanding of the data integration and replication space, with a proven ability to explain complex technical concepts to customers in a clear, approachable manner."
fivetran_senior_solution_architect_enterprise_1ce484__line31,fivetran_senior_solution_architect_enterprise_1ce484,31,skills,0.3179,0.3021,0.1557,skills,"Broad Technical Knowledge - Experience working with a wide range of databases, data warehouses / lakehouses, and operating systems, enabling you to support customers across various environments and ensure their systems are optimized for Fivetran’s solutions."
fivetran_senior_solution_architect_enterprise_1ce484__line32,fivetran_senior_solution_architect_enterprise_1ce484,32,skills,0.3629,0.3262,0.2713,skills,"Advanced SQL and Command-Line Skills - Strong proficiency in SQL and command-line scripting, allowing you to confidently guide customers through complex technical setups and troubleshoot issues."
fivetran_senior_solution_architect_enterprise_1ce484__line33,fivetran_senior_solution_architect_enterprise_1ce484,33,skills,0.1758,0.0474,0.1261,skills,"Networking and Connectivity - Advanced understanding of networking approaches, including SSH tunneling, VPNs, and PrivateLink / private connectivity (AWS, Azure, GCP), ensuring you can work with customers to configure secure, efficient data replication solutions."
fivetran_senior_solution_architect_enterprise_1ce484__line34,fivetran_senior_solution_architect_enterprise_1ce484,34,skills,0.3056,0.1755,0.0243,skills,"Problem-Solving and Optimization - A profound ability to analyze and resolve customer challenges, offering database, data warehouse, and networking optimizations that improve overall performance and meet customer-specific needs."
fivetran_senior_solution_architect_enterprise_1ce484__line35,fivetran_senior_solution_architect_enterprise_1ce484,35,skills,0.4578,0.3495,0.1469,skills,"Communication and Collaboration - Exceptional verbal and written communication skills, with the ability to effectively engage with customers, providing clear explanations, training, and support. You’ll collaborate with internal teams to deliver a seamless customer experience."
fivetran_senior_solution_architect_enterprise_1ce484__line36,fivetran_senior_solution_architect_enterprise_1ce484,36,skills,0.2767,0.2083,0.1,skills,"Self-Motivated and Customer-Focused - A proactive, resourceful attitude, with the ability to manage multiple projects and deadlines, all while maintaining a focus on customer success and satisfaction."
fivetran_senior_solution_architect_enterprise_1ce484__line37,fivetran_senior_solution_architect_enterprise_1ce484,37,skills,0.2465,0.2828,-0.0099,experience,"Prioritization and Organization - Demonstrated ability to prioritize and organize work, ensuring that customer needs are met effectively and in a timely manner, even when juggling multiple requests or tasks."
fivetran_senior_solution_architect_enterprise_1ce484__line38,fivetran_senior_solution_architect_enterprise_1ce484,38,skills,0.2883,0.2192,0.1497,skills,Programming and Automation - Familiarity with scripting and automation languages such as Python to support customers in automating processes or resolving issues efficiently.
fivetran_senior_solution_architect_enterprise_1ce484__line39,fivetran_senior_solution_architect_enterprise_1ce484,39,skills,0.2298,0.1384,0.0601,skills,"Containers and Orchestration - Experience with Kubernetes and containerized environments (e.g., Docker, Podman), including working knowledge of containerized application deployment, orchestration, and troubleshooting in enterprise environments."
fivetran_senior_solution_architect_enterprise_1ce484__line41,fivetran_senior_solution_architect_enterprise_1ce484,41,skills,0.0968,0.1224,0.0931,experience,"Experience with modern data lakes / lakehouses such as Amazon S3, Google Cloud Storage, and Microsoft ADLS2, including familiarity with open table formats such as Apache Iceberg or Delta Lake"
fivetran_senior_solution_architect_enterprise_1ce484__line42,fivetran_senior_solution_architect_enterprise_1ce484,42,skills,0.2715,0.2336,0.1215,skills,Experience with enterprise platforms such as SAP or IBM iSeries
fortis_games_senior_manager_people_experience_74a6fe__line4,fortis_games_senior_manager_people_experience_74a6fe,4,mixed,0.2893,0.2971,0.009,experience,"Reporting to the VP of People, the Senior Manager of Employee Experience will shape and manage the systems that drive connection and collaboration across Fortis. This is a strategic, hands-on builder role that blends clear direction-setting with disciplined execution. The role owns and evolves the programs that define how Fortizens build community and collaborate effectively in a fully distributed environment. In addition, it provides leadership and operational oversight to a small team while personally driving key initiatives from design through delivery."
fortis_games_senior_manager_people_experience_74a6fe__line6,fortis_games_senior_manager_people_experience_74a6fe,6,skills,0.1567,0.2049,0.0693,experience,Community Engagement - building internal programs and rituals that foster belonging in a gamer-heavy organization.
fortis_games_senior_manager_people_experience_74a6fe__line7,fortis_games_senior_manager_people_experience_74a6fe,7,mixed,0.2325,0.2756,0.0762,experience,Remote Excellence - defining and operationalizing programs that support how Fortizens works together effectively as a globally distributed company.
fortis_games_senior_manager_people_experience_74a6fe__line8,fortis_games_senior_manager_people_experience_74a6fe,8,mixed,0.1927,0.2469,0.0245,experience,"On-Sites & Gatherings - designing and executing intentional in-person experiences that strengthen alignment, connection, and collaboration amongst teams."
fortis_games_senior_manager_people_experience_74a6fe__line9,fortis_games_senior_manager_people_experience_74a6fe,9,mixed,0.232,0.3592,0.0559,experience,"Guilds - providing a framework for and supporting the ongoing work of Guilds, our employee resource groups."
fortis_games_senior_manager_people_experience_74a6fe__line11,fortis_games_senior_manager_people_experience_74a6fe,11,mixed,0.2203,0.354,0.0947,experience,Employee Experience & Program Strategy
fortis_games_senior_manager_people_experience_74a6fe__line12,fortis_games_senior_manager_people_experience_74a6fe,12,mixed,0.2443,0.3339,0.0938,experience,"Design and implement a cohesive Employee Experience strategy, prioritizing robust community engagement and effective collaboration systems that resonate authentically with game makers."
