jd_id,cv,prompt,run_id,source,model,temperature,score,score_100,verdict,human_holistic_label,latency_s,prompt_tokens,output_tokens,total_tokens,error
meta_data_analyst,cv_engineer,P2,2,main,gemini-3.1-flash-lite-preview,1.0,0,15.0,Skip,,8.35,2449,19,2468,
meta_data_analyst,cv_engineer,P2,3,main,gemini-3.1-flash-lite-preview,1.0,0,15.0,Skip,,0.86,2449,19,2468,
skillvue_people_scientist,cv_engineer,P2,1,main,gemini-3.1-flash-lite-preview,1.0,0,15.0,Skip,,9.05,1823,19,1842,
skillvue_people_scientist,cv_engineer,P2,2,main,gemini-3.1-flash-lite-preview,1.0,0,5.0,Skip,,0.56,1823,18,1841,
skillvue_people_scientist,cv_engineer,P2,3,main,gemini-3.1-flash-lite-preview,1.0,0,5.0,Skip,,0.9,1823,18,1841,
sorare-marketing-graphic-designer,cv_engineer,P2,1,main,gemini-3.1-flash-lite-preview,1.0,0,0.0,Skip,,2.51,2221,18,2239,
sorare-marketing-graphic-designer,cv_engineer,P2,2,main,gemini-3.1-flash-lite-preview,1.0,0,0.0,Skip,,8.51,2221,18,2239,
sorare-marketing-graphic-designer,cv_engineer,P2,3,main,gemini-3.1-flash-lite-preview,1.0,0,0.0,Skip,,1.05,2221,18,2239,
the_world_bank_consultant_agent_evaluation,cv_engineer,P2,1,main,gemini-3.1-flash-lite-preview,1.0,1,38.0,Skip,,6.81,1820,19,1839,
the_world_bank_consultant_agent_evaluation,cv_engineer,P2,2,main,gemini-3.1-flash-lite-preview,1.0,1,38.0,Skip,,2.18,1820,19,1839,
the_world_bank_consultant_agent_evaluation,cv_engineer,P2,3,main,gemini-3.1-flash-lite-preview,1.0,1,38.0,Skip,,9.01,1820,19,1839,
unicef_people_culture_specialist,cv_engineer,P2,1,main,gemini-3.1-flash-lite-preview,1.0,0,15.0,Skip,,0.8,2013,19,2032,
unicef_people_culture_specialist,cv_engineer,P2,2,main,gemini-3.1-flash-lite-preview,1.0,0,15.0,Skip,,0.74,2013,19,2032,
unicef_people_culture_specialist,cv_engineer,P2,3,main,gemini-3.1-flash-lite-preview,1.0,0,15.0,Skip,,0.63,2013,19,2032,
 Product_Growth_Analyst_wiris,cv_engineer,P2,1,main,gemini-3.1-flash-lite-preview,1.0,0,15.0,Skip,,9.72,2062,19,2081,
 Product_Growth_Analyst_wiris,cv_engineer,P2,2,main,gemini-3.1-flash-lite-preview,1.0,0,15.0,Skip,,0.96,2062,19,2081,
 Product_Growth_Analyst_wiris,cv_engineer,P2,3,main,gemini-3.1-flash-lite-preview,1.0,0,15.0,Skip,,1.09,2062,19,2081,
AI_Video_Editor_PARTNERS,cv_engineer,P2,1,main,gemini-3.1-flash-lite-preview,1.0,0,5.0,Skip,,12.09,1699,18,1717,
AI_Video_Editor_PARTNERS,cv_engineer,P2,2,main,gemini-3.1-flash-lite-preview,1.0,0,5.0,Skip,,0.96,1699,18,1717,
AI_Video_Editor_PARTNERS,cv_engineer,P2,3,main,gemini-3.1-flash-lite-preview,1.0,0,5.0,Skip,,0.96,1699,18,1717,
Applied_AI_Engineer_Impress,cv_engineer,P2,1,main,gemini-3.1-flash-lite-preview,1.0,1,35.0,Skip,,1.78,2020,19,2039,
Applied_AI_Engineer_Impress,cv_engineer,P2,2,main,gemini-3.1-flash-lite-preview,1.0,1,35.0,Skip,,0.59,2020,19,2039,
Applied_AI_Engineer_Impress,cv_engineer,P2,3,main,gemini-3.1-flash-lite-preview,1.0,1,35.0,Skip,,0.92,2020,19,2039,
Customer_success_specialist_CareWise,cv_engineer,P2,1,main,gemini-3.1-flash-lite-preview,1.0,0,5.0,Skip,,0.56,1940,18,1958,
Customer_success_specialist_CareWise,cv_engineer,P2,2,main,gemini-3.1-flash-lite-preview,1.0,0,15.0,Skip,,3.9,1940,19,1959,
Customer_success_specialist_CareWise,cv_engineer,P2,3,main,gemini-3.1-flash-lite-preview,1.0,0,15.0,Skip,,9.6,1940,19,1959,
Data_Architect_Hanna_Robulets_Company,cv_engineer,P2,1,main,gemini-3.1-flash-lite-preview,1.0,2,55.0,Consider,,0.7,1722,19,1741,
Data_Architect_Hanna_Robulets_Company,cv_engineer,P2,2,main,gemini-3.1-flash-lite-preview,1.0,1,45.0,Skip,,0.92,1722,19,1741,
Data_Architect_Hanna_Robulets_Company,cv_engineer,P2,3,main,gemini-3.1-flash-lite-preview,1.0,1,45.0,Skip,,0.8,1722,19,1741,
Digital_Learning_Applications_Schneider_Electric,cv_engineer,P2,1,main,gemini-3.1-flash-lite-preview,1.0,1,35.0,Skip,,0.91,2584,19,2603,
Digital_Learning_Applications_Schneider_Electric,cv_engineer,P2,2,main,gemini-3.1-flash-lite-preview,1.0,1,35.0,Skip,,9.18,2584,19,2603,
Digital_Learning_Applications_Schneider_Electric,cv_engineer,P2,3,main,gemini-3.1-flash-lite-preview,1.0,1,35.0,Skip,,0.75,2584,19,2603,
QIT Software_data_scientist,cv_engineer,P2,1,main,gemini-3.1-flash-lite-preview,1.0,0,15.0,Skip,,0.74,1828,19,1847,
QIT Software_data_scientist,cv_engineer,P2,2,main,gemini-3.1-flash-lite-preview,1.0,0,15.0,Skip,,7.32,1828,19,1847,
QIT Software_data_scientist,cv_engineer,P2,3,main,gemini-3.1-flash-lite-preview,1.0,0,15.0,Skip,,10.21,1828,19,1847,
Senior_AI Engineer_MoveUp,cv_engineer,P2,1,main,gemini-3.1-flash-lite-preview,1.0,1,35.0,Skip,,0.62,1685,19,1704,
Senior_AI Engineer_MoveUp,cv_engineer,P2,2,main,gemini-3.1-flash-lite-preview,1.0,1,35.0,Skip,,8.53,1685,19,1704,
Senior_AI Engineer_MoveUp,cv_engineer,P2,3,main,gemini-3.1-flash-lite-preview,1.0,1,35.0,Skip,,12.97,1685,19,1704,
meta_software_engineer_leadership_machine_learning_8bf9b1,cv_engineer,P2,1,engineer_extra,gemini-3.1-flash-lite-preview,1.0,1,45.0,Skip,,5.82,1861,19,1880,
meta_software_engineer_leadership_machine_learning_8bf9b1,cv_engineer,P2,2,engineer_extra,gemini-3.1-flash-lite-preview,1.0,1,45.0,Skip,,1.37,1861,19,1880,
meta_software_engineer_leadership_machine_learning_8bf9b1,cv_engineer,P2,3,engineer_extra,gemini-3.1-flash-lite-preview,1.0,1,45.0,Skip,,0.76,1861,19,1880,
revecore_senior_director_ai_systems_be600f,cv_engineer,P2,1,engineer_extra,gemini-3.1-flash-lite-preview,1.0,1,35.0,Skip,,2.19,2699,19,2718,
revecore_senior_director_ai_systems_be600f,cv_engineer,P2,2,engineer_extra,gemini-3.1-flash-lite-preview,1.0,1,45.0,Skip,,1.1,2699,19,2718,
revecore_senior_director_ai_systems_be600f,cv_engineer,P2,3,engineer_extra,gemini-3.1-flash-lite-preview,1.0,1,35.0,Skip,,1.74,2699,19,2718,
morgan_stanley_systems_analyst_director_ac9c07,cv_engineer,P2,1,engineer_extra,gemini-3.1-flash-lite-preview,1.0,2,55.0,Consider,,1.38,2972,19,2991,
morgan_stanley_systems_analyst_director_ac9c07,cv_engineer,P2,2,engineer_extra,gemini-3.1-flash-lite-preview,1.0,2,55.0,Consider,,1.37,2972,19,2991,
morgan_stanley_systems_analyst_director_ac9c07,cv_engineer,P2,3,engineer_extra,gemini-3.1-flash-lite-preview,1.0,1,45.0,Skip,,1.17,2972,19,2991,
the_hartford_director_of_enterprise_architecture_genai_fa5710,cv_engineer,P2,1,engineer_extra,gemini-3.1-flash-lite-preview,1.0,1,45.0,Skip,,1.68,2551,19,2570,
the_hartford_director_of_enterprise_architecture_genai_fa5710,cv_engineer,P2,2,engineer_extra,gemini-3.1-flash-lite-preview,1.0,1,45.0,Skip,,0.84,2551,19,2570,
the_hartford_director_of_enterprise_architecture_genai_fa5710,cv_engineer,P2,3,engineer_extra,gemini-3.1-flash-lite-preview,1.0,1,45.0,Skip,,1.14,2551,19,2570,
mantech_senior_model_based_system_engineer_ab246d,cv_engineer,P2,1,engineer_extra,gemini-3.1-flash-lite-preview,1.0,0,25.0,Skip,,3.61,2414,19,2433,
mantech_senior_model_based_system_engineer_ab246d,cv_engineer,P2,2,engineer_extra,gemini-3.1-flash-lite-preview,1.0,1,35.0,Skip,,1.44,2414,19,2433,
mantech_senior_model_based_system_engineer_ab246d,cv_engineer,P2,3,engineer_extra,gemini-3.1-flash-lite-preview,1.0,0,25.0,Skip,,0.56,2414,19,2433,
nvidia_senior_software_engineer_jax_269b9a,cv_engineer,P2,1,engineer_extra,gemini-3.1-flash-lite-preview,1.0,1,35.0,Skip,,1.16,1992,19,2011,
nvidia_senior_software_engineer_jax_269b9a,cv_engineer,P2,2,engineer_extra,gemini-3.1-flash-lite-preview,1.0,1,35.0,Skip,,3.11,1992,19,2011,
nvidia_senior_software_engineer_jax_269b9a,cv_engineer,P2,3,engineer_extra,gemini-3.1-flash-lite-preview,1.0,1,35.0,Skip,,1.27,1992,19,2011,
tines_senior_software_engineer_full_stack_735b5d,cv_engineer,P2,1,engineer_extra,gemini-3.1-flash-lite-preview,1.0,1,45.0,Skip,,0.86,3052,19,3071,
tines_senior_software_engineer_full_stack_735b5d,cv_engineer,P2,2,engineer_extra,gemini-3.1-flash-lite-preview,1.0,1,45.0,Skip,,1.58,3052,19,3071,
tines_senior_software_engineer_full_stack_735b5d,cv_engineer,P2,3,engineer_extra,gemini-3.1-flash-lite-preview,1.0,1,45.0,Skip,,0.99,3052,19,3071,
TheHiveCareers_Technical Architect,cv_engineer,P2,1,engineer_extra,gemini-3.1-flash-lite-preview,1.0,3,82.0,Apply,,2.78,1682,19,1701,
TheHiveCareers_Technical Architect,cv_engineer,P2,2,engineer_extra,gemini-3.1-flash-lite-preview,1.0,3,82.0,Apply,,2.32,1682,19,1701,
TheHiveCareers_Technical Architect,cv_engineer,P2,3,engineer_extra,gemini-3.1-flash-lite-preview,1.0,3,82.0,Apply,,2.8,1682,19,1701,
utopia_Technical Architect,cv_engineer,P2,1,engineer_extra,gemini-3.1-flash-lite-preview,1.0,0,5.0,Skip,,9.55,2341,18,2359,
utopia_Technical Architect,cv_engineer,P2,2,engineer_extra,gemini-3.1-flash-lite-preview,1.0,0,5.0,Skip,,2.91,2341,18,2359,
utopia_Technical Architect,cv_engineer,P2,3,engineer_extra,gemini-3.1-flash-lite-preview,1.0,0,5.0,Skip,,2.51,2341,18,2359,
orient path_ Research Lead – Cognitive Modeling & Human-AI Systems,cv_engineer,P2,1,engineer_extra,gemini-3.1-flash-lite-preview,1.0,0,15.0,Skip,,2.5,2206,19,2225,
orient path_ Research Lead – Cognitive Modeling & Human-AI Systems,cv_engineer,P2,2,engineer_extra,gemini-3.1-flash-lite-preview,1.0,0,15.0,Skip,,2.3,2206,19,2225,
orient path_ Research Lead – Cognitive Modeling & Human-AI Systems,cv_engineer,P2,3,engineer_extra,gemini-3.1-flash-lite-preview,1.0,0,15.0,Skip,,5.68,2206,19,2225,
hubspot_principal_software_engineer_customer_journey_c3fa8a,cv_engineer,P2,1,engineer_extra,gemini-3.1-flash-lite-preview,1.0,2,68.0,Consider,,2.19,2691,19,2710,
hubspot_principal_software_engineer_customer_journey_c3fa8a,cv_engineer,P2,2,engineer_extra,gemini-3.1-flash-lite-preview,1.0,2,68.0,Consider,,2.23,2691,19,2710,
hubspot_principal_software_engineer_customer_journey_c3fa8a,cv_engineer,P2,3,engineer_extra,gemini-3.1-flash-lite-preview,1.0,2,68.0,Consider,,3.9,2691,19,2710,
Klaviyo_Senior_Solution_Architect,cv_engineer,P2,1,engineer_extra,gemini-3.1-flash-lite-preview,1.0,1,45.0,Skip,,3.22,2585,19,2604,
Klaviyo_Senior_Solution_Architect,cv_engineer,P2,2,engineer_extra,gemini-3.1-flash-lite-preview,1.0,1,45.0,Skip,,2.15,2585,19,2604,
Klaviyo_Senior_Solution_Architect,cv_engineer,P2,3,engineer_extra,gemini-3.1-flash-lite-preview,1.0,1,45.0,Skip,,3.77,2585,19,2604,
fivetran_senior_solution_architect_enterprise_1ce484,cv_engineer,P2,1,engineer_extra,gemini-3.1-flash-lite-preview,1.0,2,68.0,Consider,,2.17,3449,19,3468,
fivetran_senior_solution_architect_enterprise_1ce484,cv_engineer,P2,2,engineer_extra,gemini-3.1-flash-lite-preview,1.0,2,68.0,Consider,,6.52,3449,19,3468,
fivetran_senior_solution_architect_enterprise_1ce484,cv_engineer,P2,3,engineer_extra,gemini-3.1-flash-lite-preview,1.0,2,68.0,Consider,,1.44,3449,19,3468,
postman_strategic_solutions_engineer_8b835a,cv_engineer,P2,1,engineer_extra,gemini-3.1-flash-lite-preview,1.0,1,45.0,Skip,,2.87,2664,19,2683,
postman_strategic_solutions_engineer_8b835a,cv_engineer,P2,2,engineer_extra,gemini-3.1-flash-lite-preview,1.0,2,55.0,Consider,,0.74,2664,19,2683,
postman_strategic_solutions_engineer_8b835a,cv_engineer,P2,3,engineer_extra,gemini-3.1-flash-lite-preview,1.0,1,45.0,Skip,,0.64,2664,19,2683,
wizeline_senior_net_software_engineer_5423a8,cv_engineer,P2,1,engineer_extra,gemini-3.1-flash-lite-preview,1.0,1,45.0,Skip,,2.22,2131,19,2150,
wizeline_senior_net_software_engineer_5423a8,cv_engineer,P2,2,engineer_extra,gemini-3.1-flash-lite-preview,1.0,1,45.0,Skip,,1.98,2131,19,2150,
wizeline_senior_net_software_engineer_5423a8,cv_engineer,P2,3,engineer_extra,gemini-3.1-flash-lite-preview,1.0,1,45.0,Skip,,4.34,2131,19,2150,
zs_business_technology_solutions_associate_consultant_5a0be3,cv_engineer,P2,1,engineer_extra,gemini-3.1-flash-lite-preview,1.0,2,68.0,Consider,,22.06,2363,19,2382,
zs_business_technology_solutions_associate_consultant_5a0be3,cv_engineer,P2,2,engineer_extra,gemini-3.1-flash-lite-preview,1.0,2,68.0,Consider,,1.74,2363,19,2382,
zs_business_technology_solutions_associate_consultant_5a0be3,cv_engineer,P2,3,engineer_extra,gemini-3.1-flash-lite-preview,1.0,2,68.0,Consider,,2.32,2363,19,2382,
infor_consultant_senior_warehouse_management_systems_5a3616,cv_engineer,P2,1,engineer_extra,gemini-3.1-flash-lite-preview,1.0,0,25.0,Skip,,8.39,2317,19,2336,
infor_consultant_senior_warehouse_management_systems_5a3616,cv_engineer,P2,2,engineer_extra,gemini-3.1-flash-lite-preview,1.0,0,15.0,Skip,,2.11,2317,19,2336,
infor_consultant_senior_warehouse_management_systems_5a3616,cv_engineer,P2,3,engineer_extra,gemini-3.1-flash-lite-preview,1.0,0,15.0,Skip,,2.24,2317,19,2336,
epam_systems_solution_architect_3d03a4,cv_engineer,P2,1,engineer_extra,gemini-3.1-flash-lite-preview,1.0,2,68.0,Consider,,0.7,2215,19,2234,
epam_systems_solution_architect_3d03a4,cv_engineer,P2,2,engineer_extra,gemini-3.1-flash-lite-preview,1.0,2,65.0,Consider,,3.97,2215,19,2234,
epam_systems_solution_architect_3d03a4,cv_engineer,P2,3,engineer_extra,gemini-3.1-flash-lite-preview,1.0,2,68.0,Consider,,3.86,2215,19,2234,
air_aps_Software Architect,cv_engineer,P2,1,engineer_extra,gemini-3.1-flash-lite-preview,1.0,2,72.0,Consider,,0.68,2432,19,2451,
air_aps_Software Architect,cv_engineer,P2,2,engineer_extra,gemini-3.1-flash-lite-preview,1.0,2,72.0,Consider,,1.65,2432,19,2451,
air_aps_Software Architect,cv_engineer,P2,3,engineer_extra,gemini-3.1-flash-lite-preview,1.0,2,72.0,Consider,,0.76,2432,19,2451,
HP Software_Business Solution Architect,cv_engineer,P2,1,engineer_extra,gemini-3.1-flash-lite-preview,1.0,1,45.0,Skip,,0.96,2523,19,2542,
HP Software_Business Solution Architect,cv_engineer,P2,2,engineer_extra,gemini-3.1-flash-lite-preview,1.0,1,45.0,Skip,,2.1,2523,19,2542,
HP Software_Business Solution Architect,cv_engineer,P2,3,engineer_extra,gemini-3.1-flash-lite-preview,1.0,1,45.0,Skip,,2.15,2523,19,2542,
chime_software_engineer_mypay_73eb57,cv_engineer,P2,1,engineer_extra,gemini-3.1-flash-lite-preview,1.0,2,72.0,Consider,,2.03,2854,19,2873,
chime_software_engineer_mypay_73eb57,cv_engineer,P2,2,engineer_extra,gemini-3.1-flash-lite-preview,1.0,2,72.0,Consider,,14.78,2854,19,2873,
chime_software_engineer_mypay_73eb57,cv_engineer,P2,3,engineer_extra,gemini-3.1-flash-lite-preview,1.0,2,72.0,Consider,,1.67,2854,19,2873,
the_hartford_senior_data_architect_ac30d9,cv_engineer,P2,1,engineer_extra,gemini-3.1-flash-lite-preview,1.0,1,45.0,Skip,,1.3,2063,19,2082,
the_hartford_senior_data_architect_ac30d9,cv_engineer,P2,2,engineer_extra,gemini-3.1-flash-lite-preview,1.0,1,45.0,Skip,,0.86,2063,19,2082,
the_hartford_senior_data_architect_ac30d9,cv_engineer,P2,3,engineer_extra,gemini-3.1-flash-lite-preview,1.0,1,45.0,Skip,,0.88,2063,19,2082,
SKM Group_ai_solution_architech,cv_engineer,P2,1,engineer_extra,gemini-3.1-flash-lite-preview,1.0,1,45.0,Skip,,1.77,1858,19,1877,
SKM Group_ai_solution_architech,cv_engineer,P2,2,engineer_extra,gemini-3.1-flash-lite-preview,1.0,1,45.0,Skip,,3.63,1858,19,1877,
SKM Group_ai_solution_architech,cv_engineer,P2,3,engineer_extra,gemini-3.1-flash-lite-preview,1.0,1,45.0,Skip,,2.12,1858,19,1877,
ecolab_business_development_representative_digital_soft_c1ea4b,cv_engineer,P2,1,engineer_extra,gemini-3.1-flash-lite-preview,1.0,0,5.0,Skip,,1.69,2478,18,2496,
ecolab_business_development_representative_digital_soft_c1ea4b,cv_engineer,P2,2,engineer_extra,gemini-3.1-flash-lite-preview,1.0,0,15.0,Skip,,3.45,2478,19,2497,
ecolab_business_development_representative_digital_soft_c1ea4b,cv_engineer,P2,3,engineer_extra,gemini-3.1-flash-lite-preview,1.0,0,5.0,Skip,,12.58,2478,18,2496,
ecs_web_software_developer_5c342c,cv_engineer,P2,1,engineer_extra,gemini-3.1-flash-lite-preview,1.0,1,45.0,Skip,,12.54,1703,19,1722,
ecs_web_software_developer_5c342c,cv_engineer,P2,2,engineer_extra,gemini-3.1-flash-lite-preview,1.0,1,35.0,Skip,,1.09,1703,19,1722,
ecs_web_software_developer_5c342c,cv_engineer,P2,3,engineer_extra,gemini-3.1-flash-lite-preview,1.0,1,35.0,Skip,,0.77,1703,19,1722,
Micro:bit Educational Foundation People and Culture Manager,cv_engineer,P2,1,hr_extra,gemini-3.1-flash-lite-preview,1.0,0,5.0,Skip,,9.01,2722,18,2740,
Micro:bit Educational Foundation People and Culture Manager,cv_engineer,P2,2,hr_extra,gemini-3.1-flash-lite-preview,1.0,0,5.0,Skip,,9.93,2722,18,2740,
Micro:bit Educational Foundation People and Culture Manager,cv_engineer,P2,3,hr_extra,gemini-3.1-flash-lite-preview,1.0,0,5.0,Skip,,5.89,2722,18,2740,
Natuvion_Senior_People_Strategy_Excellence_Manager_mwd,cv_engineer,P2,1,hr_extra,gemini-3.1-flash-lite-preview,1.0,0,15.0,Skip,,20.1,3463,19,3482,
Natuvion_Senior_People_Strategy_Excellence_Manager_mwd,cv_engineer,P2,2,hr_extra,gemini-3.1-flash-lite-preview,1.0,0,15.0,Skip,,10.05,3463,19,3482,
Natuvion_Senior_People_Strategy_Excellence_Manager_mwd,cv_engineer,P2,3,hr_extra,gemini-3.1-flash-lite-preview,1.0,0,15.0,Skip,,7.1,3463,19,3482,
fortis_games_senior_manager_people_experience_74a6fe,cv_engineer,P2,1,hr_extra,gemini-3.1-flash-lite-preview,1.0,0,10.0,Skip,,32.07,2339,19,2358,
fortis_games_senior_manager_people_experience_74a6fe,cv_engineer,P2,2,hr_extra,gemini-3.1-flash-lite-preview,1.0,0,5.0,Skip,,9.13,2339,18,2357,
fortis_games_senior_manager_people_experience_74a6fe,cv_engineer,P2,3,hr_extra,gemini-3.1-flash-lite-preview,1.0,0,5.0,Skip,,5.57,2339,18,2357,
spectrum_one_people_operations_associate_bdd6be,cv_engineer,P2,1,hr_extra,gemini-3.1-flash-lite-preview,1.0,0,10.0,Skip,,8.95,3102,19,3121,
spectrum_one_people_operations_associate_bdd6be,cv_engineer,P2,2,hr_extra,gemini-3.1-flash-lite-preview,1.0,0,10.0,Skip,,17.49,3102,19,3121,
spectrum_one_people_operations_associate_bdd6be,cv_engineer,P2,3,hr_extra,gemini-3.1-flash-lite-preview,1.0,0,5.0,Skip,,12.27,3102,18,3120,
FareHarbor_People_Data_Analyst,cv_engineer,P2,1,hr_extra,gemini-3.1-flash-lite-preview,1.0,0,5.0,Skip,,26.84,2321,18,2339,
FareHarbor_People_Data_Analyst,cv_engineer,P2,2,hr_extra,gemini-3.1-flash-lite-preview,1.0,0,5.0,Skip,,50.38,2321,18,2339,
FareHarbor_People_Data_Analyst,cv_engineer,P2,3,hr_extra,gemini-3.1-flash-lite-preview,1.0,0,5.0,Skip,,33.17,2321,18,2339,
Grafana Labs People Analytics Analyst,cv_engineer,P2,1,hr_extra,gemini-3.1-flash-lite-preview,1.0,1,25.0,Skip,,7.36,3169,19,3188,
Grafana Labs People Analytics Analyst,cv_engineer,P2,2,hr_extra,gemini-3.1-flash-lite-preview,1.0,1,25.0,Skip,,33.84,3169,19,3188,
Grafana Labs People Analytics Analyst,cv_engineer,P2,3,hr_extra,gemini-3.1-flash-lite-preview,1.0,0,20.0,Skip,,10.05,3169,19,3188,
doordash_senior_people_process_optimization_strategist_f16ebc,cv_engineer,P2,1,hr_extra,gemini-3.1-flash-lite-preview,1.0,1,25.0,Skip,,6.91,3155,19,3174,
doordash_senior_people_process_optimization_strategist_f16ebc,cv_engineer,P2,2,hr_extra,gemini-3.1-flash-lite-preview,1.0,0,25.0,Skip,,6.11,3155,19,3174,
doordash_senior_people_process_optimization_strategist_f16ebc,cv_engineer,P2,3,hr_extra,gemini-3.1-flash-lite-preview,1.0,1,25.0,Skip,,15.14,3155,19,3174,
automat_it_hr_specialist_b6fd68,cv_engineer,P2,1,hr_extra,gemini-3.1-flash-lite-preview,1.0,0,5.0,Skip,,43.18,1963,18,1981,
automat_it_hr_specialist_b6fd68,cv_engineer,P2,2,hr_extra,gemini-3.1-flash-lite-preview,1.0,0,5.0,Skip,,19.63,1963,18,1981,
automat_it_hr_specialist_b6fd68,cv_engineer,P2,3,hr_extra,gemini-3.1-flash-lite-preview,1.0,0,5.0,Skip,,18.64,1963,18,1981,
consensys_senior_people_operations_partner_b4959a,cv_engineer,P2,1,hr_extra,gemini-3.1-flash-lite-preview,1.0,0,15.0,Skip,,25.46,2940,19,2959,
consensys_senior_people_operations_partner_b4959a,cv_engineer,P2,2,hr_extra,gemini-3.1-flash-lite-preview,1.0,0,10.0,Skip,,11.22,2940,19,2959,
consensys_senior_people_operations_partner_b4959a,cv_engineer,P2,3,hr_extra,gemini-3.1-flash-lite-preview,1.0,0,15.0,Skip,,16.81,2940,19,2959,
Hero_Group_HR_Tech_People_Analytics_Specialist,cv_engineer,P2,1,hr_extra,gemini-3.1-flash-lite-preview,1.0,0,15.0,Skip,,8.92,3360,19,3379,
Hero_Group_HR_Tech_People_Analytics_Specialist,cv_engineer,P2,2,hr_extra,gemini-3.1-flash-lite-preview,1.0,0,15.0,Skip,,14.33,3360,19,3379,
Hero_Group_HR_Tech_People_Analytics_Specialist,cv_engineer,P2,3,hr_extra,gemini-3.1-flash-lite-preview,1.0,0,15.0,Skip,,45.0,3360,19,3379,
Pimcore_HR Generalist,cv_engineer,P2,1,hr_extra,gemini-3.1-flash-lite-preview,1.0,0,0.0,Skip,,8.57,2057,18,2075,
Pimcore_HR Generalist,cv_engineer,P2,2,hr_extra,gemini-3.1-flash-lite-preview,1.0,0,5.0,Skip,,8.67,2057,18,2075,
Pimcore_HR Generalist,cv_engineer,P2,3,hr_extra,gemini-3.1-flash-lite-preview,1.0,0,0.0,Skip,,6.34,2057,18,2075,
hackajob Manager HR Transformation - HR Reimagined,cv_engineer,P2,1,hr_extra,gemini-3.1-flash-lite-preview,1.0,0,15.0,Skip,,9.46,2978,19,2997,
hackajob Manager HR Transformation - HR Reimagined,cv_engineer,P2,2,hr_extra,gemini-3.1-flash-lite-preview,1.0,0,15.0,Skip,,9.17,2978,19,2997,
hackajob Manager HR Transformation - HR Reimagined,cv_engineer,P2,3,hr_extra,gemini-3.1-flash-lite-preview,1.0,0,15.0,Skip,,10.56,2978,19,2997,
smartsheet_senior_people_operations_generalist_c0b593,cv_engineer,P2,1,hr_extra,gemini-3.1-flash-lite-preview,1.0,0,5.0,Skip,,33.29,2578,18,2596,
smartsheet_senior_people_operations_generalist_c0b593,cv_engineer,P2,2,hr_extra,gemini-3.1-flash-lite-preview,1.0,0,5.0,Skip,,23.74,2578,18,2596,
smartsheet_senior_people_operations_generalist_c0b593,cv_engineer,P2,3,hr_extra,gemini-3.1-flash-lite-preview,1.0,0,5.0,Skip,,13.34,2578,18,2596,
Polestarcars_People_Analytics_AI_Specialist,cv_engineer,P2,1,hr_extra,gemini-3.1-flash-lite-preview,1.0,0,15.0,Skip,,7.9,3408,19,3427,
Polestarcars_People_Analytics_AI_Specialist,cv_engineer,P2,2,hr_extra,gemini-3.1-flash-lite-preview,1.0,0,15.0,Skip,,11.99,3408,19,3427,
Polestarcars_People_Analytics_AI_Specialist,cv_engineer,P2,3,hr_extra,gemini-3.1-flash-lite-preview,1.0,0,15.0,Skip,,24.82,3408,19,3427,
ecs_senior_hr_business_partner_59b2ad,cv_engineer,P2,1,hr_extra,gemini-3.1-flash-lite-preview,1.0,0,5.0,Skip,,19.89,2349,18,2367,
ecs_senior_hr_business_partner_59b2ad,cv_engineer,P2,2,hr_extra,gemini-3.1-flash-lite-preview,1.0,0,5.0,Skip,,22.64,2349,18,2367,
ecs_senior_hr_business_partner_59b2ad,cv_engineer,P2,3,hr_extra,gemini-3.1-flash-lite-preview,1.0,0,5.0,Skip,,21.79,2349,18,2367,
Bobcatemea_HR_Data_Analyst,cv_engineer,P2,1,hr_extra,gemini-3.1-flash-lite-preview,1.0,0,15.0,Skip,,11.95,3051,19,3070,
Bobcatemea_HR_Data_Analyst,cv_engineer,P2,2,hr_extra,gemini-3.1-flash-lite-preview,1.0,0,15.0,Skip,,53.33,3051,19,3070,
Bobcatemea_HR_Data_Analyst,cv_engineer,P2,3,hr_extra,gemini-3.1-flash-lite-preview,1.0,0,15.0,Skip,,17.38,3051,19,3070,
Leidos_HR_Technology_and_AI_Analyst,cv_engineer,P2,1,hr_extra,gemini-3.1-flash-lite-preview,1.0,1,35.0,Skip,,30.58,1612,19,1631,
Leidos_HR_Technology_and_AI_Analyst,cv_engineer,P2,2,hr_extra,gemini-3.1-flash-lite-preview,1.0,1,35.0,Skip,,52.74,1612,19,1631,
Leidos_HR_Technology_and_AI_Analyst,cv_engineer,P2,3,hr_extra,gemini-3.1-flash-lite-preview,1.0,1,35.0,Skip,,6.9,1612,19,1631,
Flash Pack_people_partner,cv_engineer,P2,1,hr_extra,gemini-3.1-flash-lite-preview,1.0,0,15.0,Skip,,21.57,2929,19,2948,
Flash Pack_people_partner,cv_engineer,P2,2,hr_extra,gemini-3.1-flash-lite-preview,1.0,0,15.0,Skip,,6.91,2929,19,2948,
Flash Pack_people_partner,cv_engineer,P2,3,hr_extra,gemini-3.1-flash-lite-preview,1.0,0,15.0,Skip,,6.17,2929,19,2948,
Theprogenygroup_People_Partner,cv_engineer,P2,1,hr_extra,gemini-3.1-flash-lite-preview,1.0,0,5.0,Skip,,10.45,3953,18,3971,
Theprogenygroup_People_Partner,cv_engineer,P2,2,hr_extra,gemini-3.1-flash-lite-preview,1.0,0,15.0,Skip,,8.39,3953,19,3972,
